,Close,High,Low,Open,Volume,MA_7,MA_21,Daily_Return,Close_Yesterday,Volatility_7d,RSI_14,Target
73,-1.3510452022417376,-1.345732345083924,-1.3429865522800393,-1.3380617011604055,-0.0188071053647531,-1.2982602181614973,-1.246716070161533,-2.095659800766949,-1.3383099148252036,0.146215890915861,-1.8076322416026769,2
74,-1.3449169067981352,-1.3390834409687773,-1.3415513878615555,-1.3499388840104678,-0.11816678454837382,-1.3106631672718911,-1.2536343823151557,1.1068322136682986,-1.3499103698230985,0.10286570849079996,-1.6597370360523576,0
75,-1.3569799418799116,-1.3532800186921374,-1.360829964967051,-1.344059126792588,0.40567842040640817,-1.3239491982793552,-1.2607106761692595,-2.2449071230755697,-1.3437819843370122,0.013718715721273254,-1.958095490366345,2
76,-1.350238631380183,-1.3537165581708386,-1.3476334736073075,-1.3562760327593024,0.09490495616507733,-1.3362073694835317,-1.2669937819748163,1.2696673230555515,-1.3558451966598586,-0.26064392397429603,-1.7895589913746905,1
77,-1.3498296792664748,-1.354959255295271,-1.3447956360686046,-1.3491072857205135,0.06063465408560313,-1.348414809103603,-1.2724617603134871,0.027198473109436346,-1.3491037871106724,-1.0457358667925012,-1.7741040432900812,2
78,-1.3194113462010804,-1.3235762159594098,-1.3393543421222929,-1.3485229345226162,0.6651885522248403,-1.3428412722567824,-1.276420381950863,5.648731788544364,-1.3486948289882679,-0.8737698018259114,-1.3705351543313062,1
79,-1.3191691676059345,-1.3073948792793126,-1.31894332440166,-1.3183124265645982,0.823779711427808,-1.339940928638829,-1.2801963992043923,-0.01121294573933243,-1.318276048989091,-0.7751640413434728,-1.3917456215576565,1
80,-1.3196069441948552,-1.3220541016281937,-1.3167671840391835,-1.3178377464444195,0.27328421694821886,-1.3354438446480097,-1.2838819963893762,-0.11890353811620755,-1.3180338668356373,-0.7363310355500409,-1.3431668310815765,0
81,-1.3309349161856556,-1.3226339583629352,-1.3203088306465465,-1.31850704401083,0.16295433889329142,-1.3334437915264468,-1.2880526429208992,-1.846904696143253,-1.3184716498567695,-0.7435379535773197,-1.2226357286688303,2
82,-1.3122239344668045,-1.3199847773517295,-1.3215653246234007,-1.3298150596899598,0.4574582866441838,-1.3270416707686639,-1.2917976393946804,3.099766858737069,-1.329799788288425,-0.7795920540955932,-0.829566728402465,2
